52511,157071
51362,156029
19400,126566
80368,183327
85401,188013
11640,119058
7672,115505
37428,143355
36835,142763
11168,118593
15462,122719
44794,150016
28555,134922
9309,116966
68638,172142
85444,188054
35791,141706
51966,156584
50048,154820
72162,175586
102047,203913
91351,193492
78535,181616
42099,147625
5961,113939
72611,176016
1385,109978
90901,193079
74417,177700
86007,188589
6115,114054
43441,148754
86675,189221
61751,165992
52499,157062
25811,132479
68746,172245
7096,114960
106342,208013
82317,185112
13078,120468
87694,190097
87797,190184
37163,143090
25797,132466
82000,184825
45883,151033
68050,171596
54678,159020
7637,115470
56585,160849
51615,156273
85946,188536
40835,146511
94189,196240
45634,150793
4100,112363
21514,128568
59631,163981
58373,162706
99505,201445
39367,145195
35690,141610
75200,178598
8680,116354
57835,162047
51923,156544
100792,202692
5233,113294
74026,177320
75428,178822
77528,180727
68884,172371
77298,180530
31648,137853
36795,142723
35370,141299
101712,203588
66947,170646
50477,155199
100523,202435
12150,119529
54386,158778
82835,185597
54115,158544
28842,135191
41355,146964
99563,201501
34374,140347
11161,118586
76724,180016
8302,116029
89969,192242
106535,208200
41825,147368
94792,196841
64034,168167
47975,152973
74030,177324
99301,201245
15628,122887
24007,130812
35880,141787
99306,201250
95816,197829
1520,110098
21987,128971
53585,158043
83279,186008
68226,171757
9612,117233
92278,194356
74856,178184
28670,135026
103948,205782
14534,121834
25697,132372
97053,199020
108301,209940
102057,203923
12310,119706
108240,209879
80342,183301
62262,166481
62729,166913
54071,158501
44367,149619
63065,167256
89469,191756
40810,146486
78630,181705
88904,191258
8778,116437
39034,144884
64830,168807
9290,116949
82729,185499
72858,176203
81491,184366
84969,187584
79555,182555
21965,128951
103060,204918
50446,155172
48785,153742
94873,196920
80479,183437
38641,144527
51049,155737
48116,153109
81875,184716
78296,181415
99833,201767
73952,177249
29888,136132
73525,176841
72445,175854
52754,157300
70440,173930
12106,119474
48321,153301
100297,202213
55524,159839
36909,142836
60893,165156
15050,122330
39538,145342
44615,149855
85108,187721
37594,143521
103598,205438
13033,120424
8949,116611
95600,197625
69575,173078
56222,160506
48106,153099
67500,171121
20141,127271
73565,176880
74291,177576
55840,160142
94908,196955
19656,126808
47357,152397
13677,121025
64301,168363
95456,197487
88881,191238
43174,148504
16827,124034
49284,154166
96526,198525
74321,177604
62570,166777
14961,122244
85110,187723
98854,200808
9038,116702
56474,160744
52279,156863
107643,209286
3007,111397
7212,115072
108234,209873
24316,131083
77879,181026
50344,155079
85007,187620
100623,202529
67570,171184
49763,154575
37633,143560
20274,127390
53236,157730
100735,202639
59721,164070
82673,185447
20170,127298
70106,173597
73119,176447
47733,152735
9523,117169
105836,207511
57599,161817
57192,161429
9486,117135
35437,141364
3615,111941
38769,144648
80085,183054
69135,172605
13999,121340
34309,140294
100400,202312
55535,159850
62690,166884
19586,126745
68641,172145
82068,184880
9313,116970
7044,114912
87234,189722
106006,207687
9415,117071
66489,170280
90556,192759
70279,173772
71117,174603
54790,159132
50407,155133
14123,121454
47023,152106
82789,185556
1484,110066
97085,199052
67157,170817
23033,129911
8987,116646
20562,127657
58590,162917
16203,123420
69806,173303
76182,179533
85679,188268
78735,181792
73223,176546
54568,158919
3229,111602
38460,144353
76188,179537
17887,125193
67718,171318
38120,144025
87059,189570
2016,110509
69722,173223
106726,208389
23642,130475
79550,182550
61114,165369
43485,148798
16848,124054
8962,116623
90912,193088
38308,144217
12317,119717
2215,110701
84164,186826
49536,154376
102488,204348
9918,117505
100277,202193
22157,129129
69974,173469
58019,162297
86755,189301
94537,196586
15196,122467
88140,190511
88194,190562
61473,165713
76764,180045
92370,194444
86845,189383
70828,174312
107113,208776
92238,194318
37420,143347
68928,172409
51198,155878
633,109137
102073,203939
50391,155121
35062,140999
99648,201584
99825,201761
6629,114516
76292,179639
14284,121601
104061,205893
2365,110839
41565,147152
16621,123829
11310,118736
38751,144635
45524,150689
16328,123538
37908,143817
62428,166645
88007,190378
3059,111445
65141,169081
21373,128433
90023,192289
68231,171762
82992,185736
3949,112231
79945,182921
103228,205072
2531,110986
78176,181308
102426,204286
91451,193579
38546,144434
54909,159240
93172,195240
87932,190307
14823,122116
11825,119244
65097,169041
98841,200795
21707,128733
86529,189086
23307,130159
90846,193024
57035,161280
69823,173320
80348,183307
19990,127122
11883,119300
77345,180575
34620,140574
85161,187774
90847,193025
77313,180545
57935,162223
40710,146390
86837,189375
100253,202171
53050,157569
76895,180166
56947,161204
28273,134674
66784,170523
102027,203895
9207,116863
58322,162652
27212,133732
23192,130052
86351,188917
59641,163991
76375,179725
100541,202453
9571,117201
97066,199033
7943,115702
56184,160468
80698,183635
51871,156498
82210,185003
32736,138854
72464,175873
49844,154638
66420,170217
9510,117155
6101,114043
18771,126000
76414,179759
101045,202935
66095,169927
71940,175373
37242,143169
77435,180644
41261,146885
23557,130388
65652,169520
39133,144969
63335,167501
58947,163263
54518,158878
67848,171444
13647,120995
47194,152258
105015,206813
66961,170655
74146,177435
25466,132175
75707,179092
69270,172735
83786,186467
34376,140349
104131,205957
46925,152010
19466,126630
3551,111886
102982,204840
55173,159496
78023,181167
28271,134672
80953,183870
69964,173461
47648,152654
70734,174212
13586,120934
53478,157941
35662,141582
12217,119598
52701,157250
9463,117115
66506,170294
49336,154204
61564,165801
41223,146847
74466,177747
15348,122612
37075,143002
44885,150088
100302,202218
63319,167487
98952,200902
68475,171993
24100,130897
29444,135730
44799,150021
48105,153098
69177,172647
54435,158825
4405,112521
33968,139968
108329,209968
84247,186906
61798,166039
62330,166549
57784,161998
63375,167535
84683,187321
49299,154180
61642,165879
54867,159198
35166,141097
90116,192365
103946,205780
96910,198893
95865,197874
80823,183753
11025,118451
15247,122512
15404,122662
103843,205679
19456,126620
58889,163208
107728,209371
106361,208030
45315,150487
36738,142666
80350,183309
23721,130545
25431,132146
101538,203420
28759,135110
107159,208822
75379,178775
35888,141795
47724,152726
89115,191463
21672,128705
104407,206225
35373,141302
6355,114257
56911,161173
49954,154727
576,109083
87348,189826
20453,127552
45036,150231
23550,130381
36862,142789
72360,175777
29127,135443
65797,169653
2701,111133
22629,129562
91533,193650
12690,120122
18767,125997
12426,119851
9547,117181
15331,122596
58864,163183
16790,123997
7655,115488
69631,173134
80182,183144
44194,149477
17537,124816
37271,143198
80797,183728
22030,129015
76391,179739
78878,181938
14169,121498
31070,137316
74691,177972
4480,112588
55998,160287
59091,163461
41411,147013
53034,157553
42174,147695
50091,154861
32505,138657
66186,170015
10516,117998
99680,201616
1978,110479
95300,197331
11785,119205
61395,165635
103011,204869
14522,121822
92580,194654
51638,156296
77300,180532
25774,132443
57518,161734
35383,141312
39449,145269
102370,204232
50418,155144
106780,208450
22405,129357
11365,118791
1553,110120
3620,111945
23278,130130
52497,157060
74842,178172
9386,117042
72157,175581
41064,146703
31147,137385
44216,149490
32003,138165
3374,111722
68309,171837
89022,191372
83923,186594
27461,133949
70683,174161
62178,166396
68652,172156
64440,168471
13780,121125
72128,175552
34938,140879
64519,168527
79986,182960
31293,137520
2153,110643
60246,164546
14884,122174
49050,153974
52043,156652
90591,192792
30096,136307
3232,111604
98959,200909
51578,156236
94483,196532
62996,167176
44099,149391
4412,112527
63526,167681
48257,153244
105835,207510
42406,147913
6287,114202
65924,169771
16016,123247
74688,177969
24017,130820
86353,188919
60461,164742
89014,191365
78892,181951
72746,176128
71478,174938
53457,157920
44405,149654
91744,193835
6020,113983
64902,168873
87307,189791
69252,172718
8815,116477
35626,141548
9449,117108
53606,158062
70444,173934
43583,148896
56795,161059
84583,187225
18387,125666
53309,157793
92961,195033
23055,129931
102028,203896
64374,168424
45625,150784
57125,161364
88625,190990
105377,207068
2532,110987
51696,156352
54447,158832
54172,158598
23690,130518
72889,176234
70274,173767
14372,121683
42960,148458
16040,123270
7233,115093
9152,116813
95308,197339
96441,198446
58707,163032
48412,153385
88092,190463
86003,188586
77678,180858
106787,208457
47041,152122
41962,147494
106644,208311
50428,155154
83126,185858
87627,190043
4569,112669
15287,122552
38706,144592
18417,125696
57361,161583
43729,149040
68188,171719
45829,150981
51575,156233
87431,189883
9798,117399
60060,164374
74444,177725
21477,128534
78184,181314
74305,177588
56405,160679
49947,154723
3951,112233
94055,196108
68680,172182
64684,168672
104775,206577
85871,188463
24290,131063
87815,190201
9397,117053
54800,159138
100061,201983
10708,118155
34386,140359
33265,139329
67447,171078
28900,135237
5261,113319
36049,141948
3436,111779
76539,179860
26817,133388
27372,133875
65622,169490
4804,112897
93779,195834
90862,193040
15156,122430
38921,144780
77040,180288
39255,145089
99307,201251
679,109178
83548,186248
100065,201987
37252,143179
75079,178479
76547,179864
41152,146773
24525,131274
78088,181228
1581,110141
61672,165909
9237,116892
21086,128157
86841,189379
74318,177601
92071,194155
85138,187751
19398,126564
100367,202279
107927,209568
15710,122961
51758,156402
41251,146875
10822,118266
102625,204485
8961,116622
42719,148215
68077,171619
63402,167560
18280,125563
81157,184046
60408,164694
16225,123438
25302,132020
62423,166640
89410,191721
98819,200773
105718,207397
31110,137352
106846,208520
92114,194198
79691,182691
93624,195681
52535,157092
42966,148464
75192,178590
78883,181943
59178,163549
73375,176696
34487,140445
64890,168863
52437,157007
83022,185754
29586,135855
102387,204249
2431,110895
29744,136000
36278,142171
48579,153542
104796,206598
46860,151949
12831,120243
62461,166674
93869,195924
62514,166723
102989,204847
44414,149663
6654,114540
50452,155178
105929,207604
36574,142514
17536,124815
67434,171066
83262,185992
82649,185424
47973,152971
107509,209156
64737,168720
93494,195551
29201,135508
48444,153414
52382,156959
2954,111355
49309,154188
11876,119293
56403,160677
68081,171622
64842,168818
9716,117324
61766,166007
56978,161232
10209,117756
59104,163474
95889,197898
23246,130100
34742,140693
68711,172212
73667,176971
53817,158257
10363,117881
2286,110773
37293,143220
108069,209710
72553,175961
88015,190386
90873,193051
87905,190281
8968,116629
86590,189144
61881,166115
72661,176064
75381,178777
91202,193356
36086,141984
106515,208182
22015,128999
90330,192573
69936,173435
